_id,pais_de_origen,sector_subsector_rama,anio,trimestre,fecha,millones_de_dolares,fn_millones_de_dolares
213892,India,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2012,3,2012-09-01,0,0.0
214020,Irlanda,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2012,3,2012-09-01,0,0.0
215561,Perú,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2012,3,2012-09-01,0,0.0
215742,Polonia,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2012,3,2012-09-01,0,0.0
216626,Suiza,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2012,3,2012-09-01,9.1105479999999996,9.110548
242547,Bélgica,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2013,3,2013-09-01,C,
242708,Belice,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2013,3,2013-09-01,0,0.0
242760,Brasil,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2013,3,2013-09-01,0,0.0
243736,Colombia,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2013,3,2013-09-01,0,0.0
244995,Estados Unidos de América,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2013,3,2013-09-01,31.740736290000005,31.740736290000005
245843,Guatemala,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2013,3,2013-09-01,0,0.0
248212,Reino Unido de la Gran Bretaña e Irlanda del Norte,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2013,3,2013-09-01,0,0.0
248862,Suiza,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2013,3,2013-09-01,0,0.0
274783,Bélgica,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2014,3,2014-09-01,0,0.0
274944,Belice,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2014,3,2014-09-01,0,0.0
274996,Brasil,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2014,3,2014-09-01,0,0.0
275972,Colombia,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2014,3,2014-09-01,0,0.0
277231,Estados Unidos de América,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2014,3,2014-09-01,21.366475999999999,21.366476
278079,Guatemala,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2014,3,2014-09-01,0,0.0
279497,Nueva Zelandia,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2014,3,2014-09-01,0,0.0
280448,Reino Unido de la Gran Bretaña e Irlanda del Norte,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2014,3,2014-09-01,C,
281796,Otros países,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2014,3,2014-09-01,0,0.0
306762,Australia,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2015,3,2015-09-01,0,0.0
307019,Bélgica,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2015,3,2015-09-01,0,0.0
307978,"China, República Popular de","11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2015,3,2015-09-01,0,0.0
309131,España,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2015,3,2015-09-01,0,0.0
310045,Francia,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2015,3,2015-09-01,0,0.0
311245,Japón,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2015,3,2015-09-01,0,0.0
312269,Perú,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2015,3,2015-09-01,0,0.0
312450,Polonia,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2015,3,2015-09-01,0,0.0
313334,Suiza,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2015,3,2015-09-01,0,0.0
338479,Alemania,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2016,3,2016-09-01,0,0.0
339416,Belice,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2016,3,2016-09-01,0,0.0
339468,Brasil,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2016,3,2016-09-01,0,0.0
339690,Canadá,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2016,3,2016-09-01,C,
340699,"Corea, República de","11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2016,3,2016-09-01,0,0.0
341703,Estados Unidos de América,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2016,3,2016-09-01,-13.929957310000006,-13.929957310000006
342836,India,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2016,3,2016-09-01,0,0.0
342964,Irlanda,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2016,3,2016-09-01,0,0.0
343969,Nueva Zelandia,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2016,3,2016-09-01,0,0.0
344045,Países Bajos,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2016,3,2016-09-01,0,0.0
344920,Reino Unido de la Gran Bretaña e Irlanda del Norte,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2016,3,2016-09-01,0,0.0
345893,Uruguay,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2016,3,2016-09-01,0,0.0
346031,"Venezuela, República Bolivariana de","11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2016,3,2016-09-01,0,0.0
371491,Bélgica,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2017,3,2017-09-01,0,0.0
371652,Belice,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2017,3,2017-09-01,0,0.0
372680,Colombia,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2017,3,2017-09-01,0,0.0
373162,Costa Rica,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2017,3,2017-09-01,0,0.0
374324,Federación de Rusia,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2017,3,2017-09-01,0,0.0
374517,Francia,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2017,3,2017-09-01,0,0.0
375312,Israel,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2017,3,2017-09-01,C,
375459,Italia,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2017,3,2017-09-01,0,0.0
376541,Panamá,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2017,3,2017-09-01,0,0.0
376741,Perú,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2017,3,2017-09-01,0,0.0
377488,Singapur,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2017,3,2017-09-01,0,0.0
377806,Suiza,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2017,3,2017-09-01,0,0.0
403727,Bélgica,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2018,3,2018-09-01,0,0.0
403888,Belice,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2018,3,2018-09-01,0,0.0
404916,Colombia,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2018,3,2018-09-01,0,0.0
405839,España,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2018,3,2018-09-01,C,
407023,Guatemala,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2018,3,2018-09-01,C,
407953,Japón,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2018,3,2018-09-01,0,0.0
409158,Polonia,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2018,3,2018-09-01,0,0.0
409392,Reino Unido de la Gran Bretaña e Irlanda del Norte,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2018,3,2018-09-01,0,0.0
410365,Uruguay,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2018,3,2018-09-01,0,0.0
438075,España,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2019,3,2019-09-01,0.4583441399999999,0.4583441399999999
438989,Francia,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2019,3,2019-09-01,C,
439672,Irlanda,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2019,3,2019-09-01,0,0.0
440189,Japón,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2019,3,2019-09-01,0,0.0
440677,Nueva Zelandia,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2019,3,2019-09-01,0,0.0
440753,Países Bajos,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2019,3,2019-09-01,0,0.0
441213,Perú,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2019,3,2019-09-01,0,0.0
442278,Suiza,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2019,3,2019-09-01,0,0.0
442739,"Venezuela, República Bolivariana de","11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2019,3,2019-09-01,0,0.0
442976,Otros países,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2019,3,2019-09-01,0,0.0
435963,Bélgica,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2019,3,2019-09-01,0,0.0
436124,Belice,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2019,3,2019-09-01,0,0.0
436398,Canadá,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2019,3,2019-09-01,C,
467693,Argentina,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2020,3,2020-09-01,0,0.0
467942,Australia,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2020,3,2020-09-01,0,0.0
468947,Chile,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2020,3,2020-09-01,0,0.0
469870,Costa Rica,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2020,3,2020-09-01,0,0.0
471032,Federación de Rusia,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2020,3,2020-09-01,0,0.0
472020,Israel,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2020,3,2020-09-01,0,0.0
472167,Italia,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2020,3,2020-09-01,0,0.0
473249,Panamá,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2020,3,2020-09-01,C,
473449,Perú,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2020,3,2020-09-01,0,0.0
474196,Singapur,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2020,3,2020-09-01,0,0.0
475212,Otros países,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2020,3,2020-09-01,C,
500596,Belice,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2021,3,2021-09-01,0,0.0
500870,Canadá,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2021,3,2021-09-01,C,
501183,Chile,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2021,3,2021-09-01,0,0.0
503461,Francia,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2021,3,2021-09-01,0,0.0
504256,Israel,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2021,3,2021-09-01,0,0.0
505866,Polonia,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2021,3,2021-09-01,0,0.0
506432,Singapur,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2021,3,2021-09-01,0,0.0
507448,Otros países,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2021,3,2021-09-01,0,0.0
532884,Brasil,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2022,3,2022-09-01,0,0.0
82556,Colombia,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2008,3,2008-09-01,0,0.0
437152,Colombia,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2019,3,2019-09-01,0,0.0
437634,Costa Rica,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2019,3,2019-09-01,0,0.0
82326,"China, República Popular de","11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2008,3,2008-09-01,0,0.0
81528,Belice,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2008,3,2008-09-01,0,0.0
81367,Bélgica,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2008,3,2008-09-01,0,0.0
568203,Guatemala,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2023,3,2023-09-01,0,0.0
567019,España,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2023,3,2023-09-01,0,0.0
242290,Australia,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2013,3,2013-09-01,0,0.0
243295,Chile,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2013,3,2013-09-01,C,
243506,"China, República Popular de","11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2013,3,2013-09-01,0,0.0
244659,España,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2013,3,2013-09-01,3.53124218,3.53124218
245380,Federación de Rusia,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2013,3,2013-09-01,0,0.0
245573,Francia,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2013,3,2013-09-01,C,
246515,Italia,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2013,3,2013-09-01,0,0.0
246773,Japón,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2013,3,2013-09-01,0,0.0
247797,Perú,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2013,3,2013-09-01,0,0.0
247978,Polonia,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2013,3,2013-09-01,0,0.0
249185,Uruguay,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2013,3,2013-09-01,0,0.0
249323,"Venezuela, República Bolivariana de","11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2013,3,2013-09-01,0,0.0
55769,Uruguay,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2007,3,2007-09-01,0,0.0
54796,Reino Unido de la Gran Bretaña e Irlanda del Norte,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2007,3,2007-09-01,0,0.0
564907,Bélgica,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2023,3,2023-09-01,0,0.0
504403,Italia,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2021,3,2021-09-01,0,0.0
274526,Australia,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2014,3,2014-09-01,0,0.0
275531,Chile,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2014,3,2014-09-01,0,0.0
275742,"China, República Popular de","11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2014,3,2014-09-01,0,0.0
276895,España,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2014,3,2014-09-01,C,
277809,Francia,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2014,3,2014-09-01,0,0.0
278751,Italia,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2014,3,2014-09-01,0,0.0
279009,Japón,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2014,3,2014-09-01,0,0.0
280033,Perú,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2014,3,2014-09-01,0,0.0
280214,Polonia,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2014,3,2014-09-01,0,0.0
281098,Suiza,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2014,3,2014-09-01,0,0.0
54562,Polonia,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2007,3,2007-09-01,0,0.0
53357,Japón,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2007,3,2007-09-01,C,
52427,Guatemala,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2007,3,2007-09-01,0,0.0
51243,España,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2007,3,2007-09-01,C,
50320,Colombia,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2007,3,2007-09-01,0,0.0
50090,"China, República Popular de","11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2007,3,2007-09-01,0,0.0
49292,Belice,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2007,3,2007-09-01,0,0.0
49131,Bélgica,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2007,3,2007-09-01,0,0.0
505685,Perú,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2021,3,2021-09-01,0,0.0
506750,Suiza,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2021,3,2021-09-01,0,0.0
468199,Bélgica,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2020,3,2020-09-01,C,
469158,"China, República Popular de","11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2020,3,2020-09-01,0,0.0
469388,Colombia,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2020,3,2020-09-01,0,0.0
470311,España,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2020,3,2020-09-01,C,
306513,Argentina,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2015,3,2015-09-01,0,0.0
307454,Canadá,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2015,3,2015-09-01,C,
307767,Chile,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2015,3,2015-09-01,C,
308690,Costa Rica,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2015,3,2015-09-01,0,0.0
309852,Federación de Rusia,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2015,3,2015-09-01,0,0.0
310728,Irlanda,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2015,3,2015-09-01,0,0.0
310840,Israel,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2015,3,2015-09-01,0,0.0
310987,Italia,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2015,3,2015-09-01,0,0.0
312069,Panamá,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2015,3,2015-09-01,C,
313016,Singapur,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2015,3,2015-09-01,0,0.0
314032,Otros países,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2015,3,2015-09-01,0,0.0
471225,Francia,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2020,3,2020-09-01,0,0.0
471495,Guatemala,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2020,3,2020-09-01,0,0.0
472425,Japón,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2020,3,2020-09-01,0,0.0
473630,Polonia,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2020,3,2020-09-01,0,0.0
474514,Suiza,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2020,3,2020-09-01,0,0.0
474837,Uruguay,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2020,3,2020-09-01,0,0.0
338998,Australia,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2016,3,2016-09-01,0,0.0
339255,Bélgica,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2016,3,2016-09-01,0,0.0
340214,"China, República Popular de","11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2016,3,2016-09-01,0,0.0
340444,Colombia,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2016,3,2016-09-01,0,0.0
341367,España,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2016,3,2016-09-01,0,0.0
342281,Francia,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2016,3,2016-09-01,0,0.0
342551,Guatemala,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2016,3,2016-09-01,0,0.0
343481,Japón,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2016,3,2016-09-01,0,0.0
344505,Perú,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2016,3,2016-09-01,0,0.0
344686,Polonia,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2016,3,2016-09-01,0,0.0
345570,Suiza,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2016,3,2016-09-01,0,0.0
23908,Otros países,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2006,3,2006-09-01,0,0.0
23671,"Venezuela, República Bolivariana de","11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2006,3,2006-09-01,0,0.0
22560,Reino Unido de la Gran Bretaña e Irlanda del Norte,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2006,3,2006-09-01,0,0.0
22326,Polonia,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2006,3,2006-09-01,0,0.0
21121,Japón,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2006,3,2006-09-01,0,0.0
20191,Guatemala,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2006,3,2006-09-01,0,0.0
19007,España,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2006,3,2006-09-01,C,
18084,Colombia,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2006,3,2006-09-01,0,0.0
17854,"China, República Popular de","11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2006,3,2006-09-01,0,0.0
539684,Otros países,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2022,3,2022-09-01,0,0.0
538668,Singapur,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2022,3,2022-09-01,0,0.0
537721,Panamá,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2022,3,2022-09-01,0,0.0
370985,Argentina,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2017,3,2017-09-01,0,0.0
371234,Australia,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2017,3,2017-09-01,0,0.0
372239,Chile,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2017,3,2017-09-01,C,
373603,España,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2017,3,2017-09-01,C,
374787,Guatemala,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2017,3,2017-09-01,0,0.0
375717,Japón,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2017,3,2017-09-01,0,0.0
376922,Polonia,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2017,3,2017-09-01,0,0.0
377156,Reino Unido de la Gran Bretaña e Irlanda del Norte,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2017,3,2017-09-01,0,0.0
378129,Uruguay,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2017,3,2017-09-01,0,0.0
17056,Belice,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2006,3,2006-09-01,C,
16895,Bélgica,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2006,3,2006-09-01,0,0.0
16119,Alemania,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2006,3,2006-09-01,0,0.0
537461,Países Bajos,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2022,3,2022-09-01,0,0.0
537385,Nueva Zelandia,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2022,3,2022-09-01,0,0.0
536380,Irlanda,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2022,3,2022-09-01,0,0.0
536252,India,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2022,3,2022-09-01,0,0.0
535967,Guatemala,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2022,3,2022-09-01,C,
535504,Federación de Rusia,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2022,3,2022-09-01,0,0.0
534342,Costa Rica,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2022,3,2022-09-01,C,
403221,Argentina,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2018,3,2018-09-01,0,0.0
403470,Australia,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2018,3,2018-09-01,0,0.0
404475,Chile,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2018,3,2018-09-01,C,
404686,"China, República Popular de","11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2018,3,2018-09-01,0,0.0
405398,Costa Rica,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2018,3,2018-09-01,C,
406560,Federación de Rusia,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2018,3,2018-09-01,0,0.0
406753,Francia,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2018,3,2018-09-01,C,
407695,Italia,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2018,3,2018-09-01,C,
408777,Panamá,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2018,3,2018-09-01,0,0.0
408977,Perú,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2018,3,2018-09-01,0,0.0
409724,Singapur,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2018,3,2018-09-01,0,0.0
410042,Suiza,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2018,3,2018-09-01,0,0.0
120616,Otros países,"11 Agricultura, cría y explotación de animales, aprovechamiento forestal, pesca y caza",2009,3,2009-09-01,0,0.0
